example_id,chunk_id,method,rate,chunk_len,selected_count,n_queries,score_path
102,6,docgen_draft_smart_mean_score_global,0.15,156,23,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example102_chunk06_docgen_scores.npz
102,7,docgen_draft_smart_mean_score_global,0.15,118,17,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example102_chunk07_docgen_scores.npz
102,8,docgen_draft_smart_mean_score_global,0.15,185,27,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example102_chunk08_docgen_scores.npz
102,9,docgen_draft_smart_mean_score_global,0.15,136,20,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example102_chunk09_docgen_scores.npz
102,10,docgen_draft_smart_mean_score_global,0.15,73,10,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example102_chunk10_docgen_scores.npz
102,11,docgen_draft_smart_mean_score_global,0.15,121,18,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example102_chunk11_docgen_scores.npz
102,12,docgen_draft_smart_mean_score_global,0.15,165,24,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example102_chunk12_docgen_scores.npz
102,13,docgen_draft_smart_mean_score_global,0.15,151,22,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example102_chunk13_docgen_scores.npz
102,14,docgen_draft_smart_mean_score_global,0.15,144,21,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example102_chunk14_docgen_scores.npz
102,15,docgen_draft_smart_mean_score_global,0.15,103,15,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example102_chunk15_docgen_scores.npz
102,16,docgen_draft_smart_mean_score_global,0.15,153,22,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example102_chunk16_docgen_scores.npz
102,17,docgen_draft_smart_mean_score_global,0.15,260,39,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example102_chunk17_docgen_scores.npz
102,18,docgen_draft_smart_mean_score_global,0.15,196,29,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example102_chunk18_docgen_scores.npz
103,0,docgen_draft_smart_mean_score_global,0.15,57,8,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example103_chunk00_docgen_scores.npz
103,1,docgen_draft_smart_mean_score_global,0.15,118,17,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example103_chunk01_docgen_scores.npz
103,2,docgen_draft_smart_mean_score_global,0.15,171,25,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example103_chunk02_docgen_scores.npz
103,3,docgen_draft_smart_mean_score_global,0.15,143,21,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example103_chunk03_docgen_scores.npz
103,4,docgen_draft_smart_mean_score_global,0.15,221,33,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example103_chunk04_docgen_scores.npz
103,5,docgen_draft_smart_mean_score_global,0.15,189,28,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example103_chunk05_docgen_scores.npz
103,6,docgen_draft_smart_mean_score_global,0.15,113,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example103_chunk06_docgen_scores.npz
103,7,docgen_draft_smart_mean_score_global,0.15,108,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example103_chunk07_docgen_scores.npz
103,8,docgen_draft_smart_mean_score_global,0.15,157,23,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example103_chunk08_docgen_scores.npz
103,9,docgen_draft_smart_mean_score_global,0.15,96,14,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example103_chunk09_docgen_scores.npz
103,10,docgen_draft_smart_mean_score_global,0.15,55,8,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example103_chunk10_docgen_scores.npz
103,11,docgen_draft_smart_mean_score_global,0.15,77,11,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example103_chunk11_docgen_scores.npz
103,12,docgen_draft_smart_mean_score_global,0.15,97,14,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example103_chunk12_docgen_scores.npz
103,13,docgen_draft_smart_mean_score_global,0.15,134,20,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example103_chunk13_docgen_scores.npz
103,14,docgen_draft_smart_mean_score_global,0.15,120,18,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example103_chunk14_docgen_scores.npz
103,15,docgen_draft_smart_mean_score_global,0.15,129,19,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example103_chunk15_docgen_scores.npz
103,16,docgen_draft_smart_mean_score_global,0.15,93,13,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example103_chunk16_docgen_scores.npz
104,0,docgen_draft_smart_mean_score_global,0.15,155,23,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example104_chunk00_docgen_scores.npz
104,1,docgen_draft_smart_mean_score_global,0.15,156,23,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example104_chunk01_docgen_scores.npz
104,2,docgen_draft_smart_mean_score_global,0.15,129,19,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example104_chunk02_docgen_scores.npz
104,3,docgen_draft_smart_mean_score_global,0.15,136,20,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example104_chunk03_docgen_scores.npz
104,4,docgen_draft_smart_mean_score_global,0.15,292,43,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example104_chunk04_docgen_scores.npz
104,5,docgen_draft_smart_mean_score_global,0.15,144,21,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example104_chunk05_docgen_scores.npz
104,6,docgen_draft_smart_mean_score_global,0.15,164,24,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example104_chunk06_docgen_scores.npz
104,7,docgen_draft_smart_mean_score_global,0.15,119,17,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example104_chunk07_docgen_scores.npz
104,8,docgen_draft_smart_mean_score_global,0.15,111,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example104_chunk08_docgen_scores.npz
104,9,docgen_draft_smart_mean_score_global,0.15,288,43,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example104_chunk09_docgen_scores.npz
105,0,docgen_draft_smart_mean_score_global,0.15,228,34,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example105_chunk00_docgen_scores.npz
105,1,docgen_draft_smart_mean_score_global,0.15,264,39,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example105_chunk01_docgen_scores.npz
105,2,docgen_draft_smart_mean_score_global,0.15,335,50,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example105_chunk02_docgen_scores.npz
105,3,docgen_draft_smart_mean_score_global,0.15,171,25,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example105_chunk03_docgen_scores.npz
105,4,docgen_draft_smart_mean_score_global,0.15,167,25,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example105_chunk04_docgen_scores.npz
105,5,docgen_draft_smart_mean_score_global,0.15,314,47,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example105_chunk05_docgen_scores.npz
105,6,docgen_draft_smart_mean_score_global,0.15,248,37,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example105_chunk06_docgen_scores.npz
105,7,docgen_draft_smart_mean_score_global,0.15,222,33,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example105_chunk07_docgen_scores.npz
105,8,docgen_draft_smart_mean_score_global,0.15,201,30,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example105_chunk08_docgen_scores.npz
105,9,docgen_draft_smart_mean_score_global,0.15,260,39,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example105_chunk09_docgen_scores.npz
105,10,docgen_draft_smart_mean_score_global,0.15,100,15,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example105_chunk10_docgen_scores.npz
105,11,docgen_draft_smart_mean_score_global,0.15,185,27,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example105_chunk11_docgen_scores.npz
105,12,docgen_draft_smart_mean_score_global,0.15,311,46,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example105_chunk12_docgen_scores.npz
109,0,docgen_draft_smart_mean_score_global,0.15,161,24,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example109_chunk00_docgen_scores.npz
109,1,docgen_draft_smart_mean_score_global,0.15,141,21,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example109_chunk01_docgen_scores.npz
109,2,docgen_draft_smart_mean_score_global,0.15,180,27,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example109_chunk02_docgen_scores.npz
109,3,docgen_draft_smart_mean_score_global,0.15,125,18,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example109_chunk03_docgen_scores.npz
109,4,docgen_draft_smart_mean_score_global,0.15,107,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example109_chunk04_docgen_scores.npz
109,5,docgen_draft_smart_mean_score_global,0.15,160,24,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example109_chunk05_docgen_scores.npz
109,6,docgen_draft_smart_mean_score_global,0.15,374,56,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example109_chunk06_docgen_scores.npz
109,7,docgen_draft_smart_mean_score_global,0.15,110,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example109_chunk07_docgen_scores.npz
109,8,docgen_draft_smart_mean_score_global,0.15,233,34,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example109_chunk08_docgen_scores.npz
109,9,docgen_draft_smart_mean_score_global,0.15,130,19,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example109_chunk09_docgen_scores.npz
112,0,docgen_draft_smart_mean_score_global,0.15,43,6,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example112_chunk00_docgen_scores.npz
112,1,docgen_draft_smart_mean_score_global,0.15,83,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example112_chunk01_docgen_scores.npz
112,2,docgen_draft_smart_mean_score_global,0.15,68,10,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example112_chunk02_docgen_scores.npz
112,3,docgen_draft_smart_mean_score_global,0.15,78,11,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example112_chunk03_docgen_scores.npz
112,4,docgen_draft_smart_mean_score_global,0.15,105,15,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example112_chunk04_docgen_scores.npz
112,5,docgen_draft_smart_mean_score_global,0.15,55,8,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example112_chunk05_docgen_scores.npz
112,6,docgen_draft_smart_mean_score_global,0.15,67,10,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example112_chunk06_docgen_scores.npz
112,7,docgen_draft_smart_mean_score_global,0.15,74,11,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example112_chunk07_docgen_scores.npz
112,8,docgen_draft_smart_mean_score_global,0.15,192,28,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example112_chunk08_docgen_scores.npz
112,9,docgen_draft_smart_mean_score_global,0.15,57,8,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example112_chunk09_docgen_scores.npz
112,10,docgen_draft_smart_mean_score_global,0.15,82,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example112_chunk10_docgen_scores.npz
112,11,docgen_draft_smart_mean_score_global,0.15,95,14,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example112_chunk11_docgen_scores.npz
112,12,docgen_draft_smart_mean_score_global,0.15,49,7,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example112_chunk12_docgen_scores.npz
112,13,docgen_draft_smart_mean_score_global,0.15,68,10,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example112_chunk13_docgen_scores.npz
112,14,docgen_draft_smart_mean_score_global,0.15,106,15,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example112_chunk14_docgen_scores.npz
112,15,docgen_draft_smart_mean_score_global,0.15,110,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example112_chunk15_docgen_scores.npz
112,16,docgen_draft_smart_mean_score_global,0.15,238,35,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example112_chunk16_docgen_scores.npz
112,17,docgen_draft_smart_mean_score_global,0.15,112,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example112_chunk17_docgen_scores.npz
112,18,docgen_draft_smart_mean_score_global,0.15,132,19,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example112_chunk18_docgen_scores.npz
113,0,docgen_draft_smart_mean_score_global,0.15,131,19,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example113_chunk00_docgen_scores.npz
113,1,docgen_draft_smart_mean_score_global,0.15,225,33,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example113_chunk01_docgen_scores.npz
113,2,docgen_draft_smart_mean_score_global,0.15,210,31,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example113_chunk02_docgen_scores.npz
113,3,docgen_draft_smart_mean_score_global,0.15,102,15,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example113_chunk03_docgen_scores.npz
113,4,docgen_draft_smart_mean_score_global,0.15,102,15,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example113_chunk04_docgen_scores.npz
113,5,docgen_draft_smart_mean_score_global,0.15,168,25,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example113_chunk05_docgen_scores.npz
